Distance(m),x(NI),x(CR),x(V),f(FCC_A1),f(BCC_A2)
8.017817371937639e-07,0.5978938354882283,0.3997722769322201,0.002333887579551629,1.0,0.0
8.240534521158129e-07,0.5980571649964043,0.3999072762547554,0.0020355587488402973,1.0,0.0
8.463251670378619e-07,0.598048062966041,0.39988252742134117,0.0020694096126179316,1.0,0.0
8.685968819599109e-07,0.5980443918099008,0.39992385619953247,0.0020317519905668196,1.0,0.0
8.9086859688196e-07,0.5980664233222313,0.3998800863084904,0.002053490369278265,1.0,0.0
9.13140311804009e-07,0.5980492936270332,0.39984620462114867,0.002104501751818115,1.0,0.0
9.354120267260579e-07,0.5980460159949815,0.3998893507256813,0.0020646332793371265,1.0,0.0
9.57683741648107e-07,0.598108612273188,0.3998430767816701,0.00204831094514188,1.0,0.0
9.79955456570156e-07,0.5981759172217551,0.39997879083510424,0.001845291943140582,1.0,0.0
1.0022271714922048e-06,0.5978433531291509,0.39979375987525584,0.0023628869955931464,1.0000000000000002,0.0
1.0244988864142538e-06,0.5980953237460226,0.39990341388474054,0.0020012623692368618,1.0,0.0
1.0467706013363028e-06,0.5980112300550581,0.3998661592525001,0.002122610692441856,1.0,0.0
1.0690423162583519e-06,0.5979158387053435,0.39978225462393935,0.0023019066707171574,1.0,0.0
1.0913140311804009e-06,0.598245029600962,0.3999886958962396,0.0017662745027984363,0.9999999999999998,0.0
1.1135857461024499e-06,0.5980625819922651,0.39990114356097006,0.0020362744467648367,1.0,0.0
1.135857461024499e-06,0.5979503900066528,0.39981606974099126,0.0022335402523559183,1.0,0.0
1.158129175946548e-06,0.5980131888209844,0.399853157545419,0.002133653633596569,1.0,0.0
1.180400890868597e-06,0.5982483996431169,0.3999895914905651,0.0017620088663178918,1.0,0.0
1.202672605790646e-06,0.5979416842638667,0.39983406593516874,0.0022242498009645865,1.0000000000000002,0.0
1.224944320712695e-06,0.5979451942613634,0.3998311021906903,0.002223703547946296,1.0000000000000002,0.0
1.247216035634744e-06,0.5980884328825984,0.39990774672472834,0.002003820392673249,1.0,0.0
1.269487750556793e-06,0.5978177361325822,0.39975187743383317,0.002430386433584691,1.0,0.0
